id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
720953,Luxury flat in the heart of Athens,3722354,Sabina,,ΛΥΚΑΒΗΤΤΟΣ,37.98486,23.74296,Entire home/apt,79,3,8,2015-06-30,0.14,1,365
724485,5ΤΗ FLOOR WITH A VIEW DOWNTOWN ,3745284,Elpidoforos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98972,23.73707,Entire home/apt,25,3,416,2019-07-01,5.09,1,287
725215,"Center 2, Metro 30m, Satelite TV",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99341,23.73028,Entire home/apt,69,2,12,2018-04-08,0.15,9,361
726412,Lovely room in historic center,2534881,Haris,,ΠΕΤΡΑΛΩΝΑ,37.97338,23.71537,Private room,60,2,4,2017-02-20,0.05,2,1
727374,Casavathel1 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01387,23.72553,Entire home/apt,25,2,356,2019-07-02,4.38,2,281
727526,"Acropolis at your door, A UNIQUE LOFT! 3' to Metro",3523418,Valentini,,ΑΚΡΟΠΟΛΗ,37.97399,23.72102,Entire home/apt,140,2,7,2019-06-09,0.18,1,263
728383,Athenian Loft with Acropolis View,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96063,23.73551,Entire home/apt,80,2,121,2019-06-24,1.57,86,280
751280,Metro  Acropolis  !!!!!!!!!!!!!!,3950691,Claudia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96808,23.72695,Entire home/apt,60,2,82,2019-06-30,1.05,1,350
752058,an art -deco architecture atelier business ready,3954884,Τimmi,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00259,23.73281,Entire home/apt,45,2,170,2019-06-21,2.24,1,319
753164,STUDIO 18m2 A2  IN ATHENS,3961722,Eurydice,,ΑΝΩ ΚΥΨΕΛΗ,38.00798,23.73818,Entire home/apt,15,28,34,2019-06-27,0.43,3,228
758870,Discover Athens! Central ap/ment!!,3999271,Emily,,ΚΕΡΑΜΕΙΚΟΣ,37.98116,23.72286,Entire home/apt,59,1,73,2017-05-03,0.97,2,365
764650,"Sunny garden, Centre of Athens",4031168,Yiannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98357,23.71563,Entire home/apt,65,2,138,2019-06-06,1.80,1,360
766382,Alice Inn's Fabulous 2BR Anthony Quinn Suite in the Heart of Plaka,2356315,Alice Inn,,ΖΑΠΠΕΙΟ,37.97153,23.73358,Entire home/apt,83,1,46,2019-04-07,0.57,5,320
767272,Luxury Gallery garden house ,964919,Rebecca,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98412,23.72108,Entire home/apt,350,3,2,2017-06-09,0.03,2,365
770808,LOCAL VIBES / CENTRAL AREA / COOL SAFE PLACES,301707,Penny,,ΚΕΡΑΜΕΙΚΟΣ,37.98069,23.71608,Entire home/apt,35,27,81,2018-07-10,1.02,1,343
776499,deluxe studio under Acropolis ,3909089,Nantia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97545,23.72932,Entire home/apt,70,2,249,2019-06-26,3.30,1,351
778192,"118sq,m.in Athens downtown?Awesome! 4",556615,Miglen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9837,23.72884,Entire home/apt,69,2,46,2018-04-30,0.58,11,0
781111,Visit Athens as an Athenian,4119817,Dorothéa,,ΙΛΙΣΙΑ,37.97631,23.75181,Entire home/apt,69,4,34,2019-07-10,0.51,1,330
783657,Artistic studio in Syntagma with Acropolis view,4082977,Sofi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97705,23.73144,Entire home/apt,60,2,323,2018-12-17,4.02,1,280
783955,New- A beautiful apartment,4134047,Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9887,23.73489,Entire home/apt,65,3,0,,,1,362
784414,Nice Apt 98m2 Center Athens,4136310,Maria-Louisa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99902,23.72908,Entire home/apt,35,1,1,2016-08-15,0.03,1,365
792097,Athens 5 persons apt./City Center,435867,Leandros,,ΠΑΓΚΡΑΤΙ,37.96626,23.75088,Entire home/apt,33,2,239,2018-10-01,3.19,3,177
800755,❤️The 1 and only Acropolis penthouse!❤️,121318,Francis - Fotios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97662,23.72362,Entire home/apt,154,2,185,2019-07-10,2.38,2,294
807239,Appartment @ Kypriadou district,4248171,Natasha,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0212,23.74073,Entire home/apt,30,3,5,2019-06-03,0.10,1,363
809874,Wonderfull Penthouse!!,4259738,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96429,23.72194,Entire home/apt,49,3,62,2019-07-06,0.81,1,335
811912,PETIT APPARTEMENT A  ATHENES G3  ,3961722,Eurydice,,ΑΝΩ ΚΥΨΕΛΗ,38.00805,23.73856,Entire home/apt,20,5,15,2017-11-03,0.20,3,361
814119,Athens Greece. Kolonaki City Centre,4277991,Lietta,,ΚΟΛΩΝΑΚΙ,37.97999,23.75133,Entire home/apt,100,1,2,2018-06-27,0.14,1,365
814643,DRINA,4280158,Giorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98402,23.75483,Entire home/apt,26,2,30,2019-06-14,0.47,1,167
837630,Stylish 1 bed'm apt. Roof top. Great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97975,23.72485,Entire home/apt,62,2,15,2018-11-26,0.20,65,322
837712,Large apt. Roof top with great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9785,23.72537,Entire home/apt,68,2,13,2018-01-01,0.23,65,315
837952,Trendy apts. Roof top terrace with amazing views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97858,23.72595,Entire home/apt,131,2,34,2018-08-14,0.46,65,308
841788,"Youthful , bright maisonette in central Athens",4395551,Akis,,ΚΥΨΕΛΗ,37.99913,23.73997,Entire home/apt,50,3,1,2013-07-07,0.01,15,25
841795,"Cozy, independent studio in Athens center",4395551,Akis,,ΚΥΨΕΛΗ,37.99914,23.74021,Entire home/apt,35,5,0,,,15,26
841806,"Modern,independent studio in Athens with city view",4395551,Akis,,ΚΥΨΕΛΗ,38.00065,23.73971,Entire home/apt,40,3,0,,,15,57
849434,LUXUR apartm in a safe area behind the U.S embassy,4434520,Ioanna,,ΚΟΛΩΝΑΚΙ,37.98155,23.75307,Entire home/apt,75,2,18,2019-01-22,0.29,1,254
868095,Amazing Loft for 3 / Athens Center,4570845,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98585,23.73353,Entire home/apt,65,2,25,2018-07-08,0.63,1,364
878526,Flower Roof Garden Oasis-Hilton Area,4544938,Artemis,,ΙΛΙΣΙΑ,37.97814,23.75388,Entire home/apt,70,2,22,2019-06-27,0.37,1,333
886724,Luxury Boutique Appartment -Athens,4700824,Athina,,ΚΥΨΕΛΗ,37.99671,23.7376,Entire home/apt,57,3,19,2018-07-12,0.32,1,316
891184,live@the historic center,4723074,Ilias,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98135,23.72019,Private room,30,2,46,2018-08-30,0.60,2,336
896212,Dreamstudio inside Multi level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98834,23.73877,Entire home/apt,48,2,289,2019-07-06,3.72,24,294
905315,Dream Studio hidden by Μulti level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98796,23.73732,Entire home/apt,40,2,314,2019-07-08,4.12,24,286
906698,"Unique, Rare & Lux Home in Plaka w/ Acropolis view",417146,Anastasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97401,23.73193,Entire home/apt,69,2,265,2019-06-28,3.46,1,48
912287,New cozy  economic great location  ,4895067,Marinos,,ΝΕΑ ΚΥΨΕΛΗ,38.00146,23.74574,Entire home/apt,24,3,109,2019-07-05,1.41,1,359
912425,Big Family House on Central Athens Sq with Metro,4895605,Isabella,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99211,23.7308,Entire home/apt,45,2,48,2019-07-10,1.90,1,356
916135,Unique Penthouse Athens Hilton Area,1409607,Ioannis,,ΙΛΙΣΙΑ,37.97688,23.75254,Entire home/apt,80,3,46,2019-05-29,0.61,2,363
918776,Athens Soul Apartments Psiri,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775,23.72543,Entire home/apt,40,3,303,2019-07-11,3.92,3,270
918812,Athens Soul Apartments Plaka,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96986,23.7312,Entire home/apt,40,2,316,2019-07-11,4.12,3,278
932359,25min. walking distance from center,163481,Alexandros,,ΓΟΥΒΑ,37.96202,23.74348,Entire home/apt,19,7,76,2019-06-12,1.01,2,288
940213,3 apts in 1 building. Roof terrace. Next to Plaka.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97951,23.72452,Entire home/apt,182,2,20,2018-09-27,0.28,65,317
947552,"Smart, simple and comfy in Kolonaki",5136160,Vassilis & Roula,,ΚΟΛΩΝΑΚΙ,37.9787,23.74502,Entire home/apt,60,4,32,2019-03-10,0.42,1,89
956127,Dream Penthouse in Athens-Kolonaki,5044938,"Nicoletta, Christina, Alexandra",,ΚΟΛΩΝΑΚΙ,37.97728,23.7466,Entire home/apt,175,2,169,2019-06-30,2.26,1,320
956538,Colors in the heart of Athens,5198545,Maro,,ΚΕΡΑΜΕΙΚΟΣ,37.9801,23.72125,Entire home/apt,90,7,11,2016-04-13,0.16,1,133
968409,MID- LONG TERM IDEAL FOR EXECUTIVES,460553,Johanna,,ΚΟΛΩΝΑΚΙ,37.9809,23.75486,Entire home/apt,65,7,12,2016-11-13,0.19,1,346
974442,7th floor apartment with great view,3349638,Stefanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98876,23.7462,Entire home/apt,45,3,5,2018-07-31,0.14,3,12
993583,Flat near METRO Αttiki downtown,5458211,Christos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9966,23.72487,Entire home/apt,29,2,114,2019-06-26,1.54,1,343
1004858,Academia Loft - Apartment with Pool,5527135,George,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.986,23.71409,Entire home/apt,180,2,17,2019-07-06,0.23,1,266
1019621,Alice Inn's Adorable Betty Boop Suite in Central Plaka,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.971,23.73211,Entire home/apt,67,1,61,2019-05-29,0.80,5,301
1021237,Διαμέρισμα με έντονη προσωπικότητα στο Κολωνάκι,5620986,Sofia,,ΛΥΚΑΒΗΤΤΟΣ,37.97986,23.74344,Entire home/apt,69,3,37,2019-06-28,0.51,1,319
1025752,When you need a home...,5647422,Elie,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98863,23.7379,Entire home/apt,66,3,42,2019-07-05,0.58,1,57
1035870,Charming listed neoclassical house,5698573,Clio,,ΑΚΡΟΠΟΛΗ,37.9698,23.71449,Entire home/apt,200,3,85,2019-07-07,1.11,1,316
1038180,billys luxury central apartment,3643047,Vassilis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95434,23.72152,Entire home/apt,50,3,19,2018-06-10,0.25,1,365
1046994,4 apts over 2 levels. Roof top. Next to Plaka!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97947,23.72435,Entire home/apt,250,2,15,2019-05-20,0.25,65,317
1050677,New cosy apartment in center,5784140,Lydia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96049,23.73475,Entire home/apt,28,1,286,2019-07-08,3.87,1,330
1064292,"Artistic Lux Apartment,Thisio 120m². accept Btc.",5858147,Alex,,ΘΗΣΕΙΟ,37.97573,23.71573,Entire home/apt,71,1,78,2019-07-10,1.10,1,78
1068921,STUDIO 1 WITH BALCON-  INTERNET,3961722,Eurydice,,ΑΝΩ ΚΥΨΕΛΗ,38.00643,23.73943,Entire home/apt,25,7,17,2019-02-27,0.25,3,334
1079291,CENTRE OF ATHENS NEAR ACROPOLIS,3439456,Evgenia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97615,23.72511,Entire home/apt,44,1,603,2018-11-01,8.04,2,0
1085660,Stylish Apartment w/Acropolis Views,4382275,Tzeli (Angeliki),,ΝΕΟΣ ΚΟΣΜΟΣ,37.96345,23.73121,Entire home/apt,35,3,33,2014-06-13,0.44,1,101
1090225,"Center 3, (3-bedr) Metro 50m,Center",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99371,23.7289,Entire home/apt,79,2,18,2018-10-01,0.25,9,346
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96843,23.72644,Entire home/apt,65,1,323,2019-07-09,4.33,1,300
1096294,"1-bedroom apt., long-term rental only: 500 e/month",6023496,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99666,23.72545,Entire home/apt,40,1,17,2013-10-25,0.23,2,285
1116076,Central Location,6125356,Lenka & Greg,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909,23.72832,Entire home/apt,60,2,62,2019-05-15,0.83,1,341
1122600,Terrace loft in historic Athens,6158911,Maria,,ΘΗΣΕΙΟ,37.97697,23.72155,Entire home/apt,55,2,191,2019-06-27,3.20,1,316
1130640,HOME in Athens' HEART,6023496,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.999,23.72747,Private room,20,2,91,2019-01-29,1.21,2,285
1137772,STUNNING ACROPOLIS VIEW 2SPC PENTHOUSE BEST AREA,4315682,Dimitris,,ΑΚΡΟΠΟΛΗ,37.97072,23.72666,Entire home/apt,156,3,57,2019-07-04,0.90,5,344
1154316,Filopappos hill garden house,6325987,Persefoni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96396,23.72083,Entire home/apt,50,2,105,2018-10-16,1.43,1,364
1164882,Huge 130m renovated City Centre 50 meters metro,5630134,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98645,23.72076,Entire home/apt,70,2,293,2019-06-21,3.99,2,320
1177492,Trad Studio Appt -  Central Athens,6442400,Rio,,ΣΤΑΔΙΟ,37.96653,23.73493,Entire home/apt,35,1,654,2019-07-04,8.80,1,309
1181929,A Room In A House Next To Acropolis,6193761,Αγγελικη,,ΘΗΣΕΙΟ,37.97433,23.71673,Entire home/apt,65,4,1,2013-06-16,0.01,2,87
1193610,spacious apartment in Athens,1438729,Stelios,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01979,23.73821,Entire home/apt,80,1,1,2016-07-12,0.03,1,0
1199110,Alice Inn's Mighty Aphrodite Suite with Private Balcony,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9731,23.73212,Entire home/apt,83,1,71,2019-06-05,0.98,5,329
1207614,Live Centrally-Ancient Agora 20',2718495,Kalliopi,,ΠΕΤΡΑΛΩΝΑ,37.97165,23.71148,Private room,26,1,335,2019-06-22,4.54,4,285
1208210,LIVE UNDER THE ACROPOLIS RUINS,594546,Magda,,ΑΚΡΟΠΟΛΗ,37.9694,23.72988,Entire home/apt,65,2,239,2019-07-09,3.24,2,201
1210642,Live in Athens #04 | Monastiraki,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.72554,Entire home/apt,94,2,89,2018-03-23,1.25,15,337
1214643,Sweet Apartment Near Panormou Metro,6630475,Ageliki,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99646,23.766,Entire home/apt,38,1,158,2019-07-12,2.19,1,359
1215033,Live in Athens #03 | Monastiraki,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97808,23.72364,Entire home/apt,145,2,61,2018-06-03,0.84,15,342
1215055,House at the Foothills of Acropolis,13115279,Greece You Around,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97266,23.72967,Entire home/apt,169,2,206,2019-06-09,3.06,7,284
1216176,The Breathtaking View of Acropolis,4549583,Panos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96824,23.73095,Entire home/apt,145,4,170,2019-07-08,2.32,5,141
1219269,KOLONAKI  THE SAFEST NEIGHBORHOOD,6651770,Eva,,ΛΥΚΑΒΗΤΤΟΣ,37.98167,23.74057,Entire home/apt,27,3,8,2016-03-13,0.11,3,333
1221665,KOLONAKI The center of Athens,6651770,Eva,,ΚΟΛΩΝΑΚΙ,37.98103,23.73923,Private room,30,2,8,2014-09-05,0.11,3,363
1222185,LUXURIOUS PENTHOUSE UNIQUE ACROPOLIS VIEW,6667386,Yorgo,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9918,23.71009,Entire home/apt,160,3,54,2019-07-08,0.77,1,158
1223199,Athens1-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99875,23.73854,Private room,21,2,147,2019-05-28,2.00,4,328
1232080,Penthouse by Archeological Museum,6719288,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99138,23.72893,Entire home/apt,29,2,124,2019-07-03,1.69,2,54
1232086,Apartment in Athens,6718806,Venia,,ΑΝΩ ΚΥΨΕΛΗ,38.0073,23.73739,Entire home/apt,45,2,7,2016-10-23,0.14,1,365
1232279,☰Vast Apartment ❤ Heart of Athens☰,6720362,Versaweiss,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97712,23.72671,Entire home/apt,40,1,272,2019-07-05,3.69,1,61
1245373,Great loft in the heart of Athens,6786657,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98348,23.73304,Entire home/apt,60,1,61,2018-08-15,0.83,1,365
1247625,Charming 1bd apartment in Lycabettus hill,6798813,Dimitrios,,ΛΥΚΑΒΗΤΤΟΣ,37.98545,23.75069,Entire home/apt,50,3,1,2016-06-02,0.03,1,0
1259830,Exotic Athens loft in downtown-Gazi,3622853,Anna&Theo,,ΚΕΡΑΜΕΙΚΟΣ,37.97983,23.7145,Entire home/apt,50,2,144,2019-06-28,2.00,5,329
1271620,Uber Modern & Comfy Apartment in Petralona Athens,3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.9695,23.71035,Entire home/apt,69,5,5,2017-06-03,0.08,4,193
1272844,Small hostel with garden in Mets,2717857,Katerina,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96471,23.7393,Entire home/apt,35,3,147,2019-07-04,2.04,1,281
1273159,Apartment under Acropolis-Athens,6929370,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96926,23.7306,Entire home/apt,59,3,61,2018-12-01,1.75,1,323
1274262,Central Athens/Victoria sq flat,6936206,Elena,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99172,23.73036,Entire home/apt,53,2,13,2016-08-28,0.18,1,193
1274275,Neoclassic loft in Plaka !,6936205,Artemis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97294,23.73405,Entire home/apt,70,5,0,,,1,365
1281833,Kolonaki Colors,6974541,Angeliki,,ΚΟΛΩΝΑΚΙ,37.98006,23.73763,Entire home/apt,50,4,13,2018-11-13,0.26,1,252
1284153,Cosy Studio in the Center of Athens,6986379,Antonis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95934,23.73316,Entire home/apt,25,3,104,2017-09-06,1.44,1,285
1286210,Zen space near center of Athens,372161,Peter,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98995,23.75891,Entire home/apt,48,5,8,2018-07-31,0.12,1,0
1304011,Central Athens-Lucky place!!,7089260,Fanis,,ΙΛΙΣΙΑ,37.97715,23.75633,Entire home/apt,65,3,5,2016-05-31,0.07,2,357
1312844,Athens: your next destination!,7133709,Christina,,ΣΤΑΔΙΟ,37.96514,23.74536,Entire home/apt,40,2,22,2018-05-11,0.35,1,335
1315027,Penthouse -Hilton area -great view!,6993996,Thaleia,,ΙΛΙΣΙΑ,37.9743,23.75492,Entire home/apt,69,444,12,2014-06-26,0.16,1,365
1368303,ROOFGARDEN CENTRAL AP.NEXT TO METRO,7327234,Rita,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99479,23.76513,Entire home/apt,60,1,241,2019-07-07,3.40,2,330
1369908,7th floor loft next to the museum,708364,Marina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98853,23.73881,Entire home/apt,35,3,168,2019-06-22,2.34,3,364
1372935,ATHENS CENTER  SYNTAGMA SQUARE,6330438,Stratos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97524,23.73269,Entire home/apt,120,2,45,2016-10-15,0.64,1,359
1374299,Casavathel2 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01616,23.72524,Entire home/apt,37,2,296,2019-06-22,4.16,2,257
1380153,Loft with stunning views of Athens,7474707,Maria,,ΛΥΚΑΒΗΤΤΟΣ,37.98491,23.74279,Entire home/apt,90,2,16,2017-06-25,0.27,2,364
1425827,-30% WINTER OFFER ACROPOLIS Luxury Free Taxi,3489820,Acropolis Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96749,23.72988,Entire home/apt,120,1,61,2019-05-22,0.85,9,322
1426453,Green Penthouse Athens/ Keramikos !,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98124,23.71747,Entire home/apt,45,1,72,2019-07-07,1.01,2,242
1447443,your home in the arms of Akropolis,652941,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9727,23.73281,Entire home/apt,49,1,279,2019-06-26,4.04,2,239
1459249,Modern studio in a student accommodation building,4395551,Akis,,ΚΥΨΕΛΗ,37.99983,23.73973,Entire home/apt,35,5,0,,,15,34
1470809,Filopapos Hill Apartment,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96727,23.71943,Entire home/apt,86,3,3,2015-04-05,0.05,2,364
1473284,Room with Balcony in Filopapos Hill,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96666,23.7208,Private room,30,2,15,2017-09-07,0.21,2,364
1473469,Athens2-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99832,23.73952,Private room,20,2,82,2018-09-14,1.14,4,236
1479538,Appointed studio in central urban neighborhood,4395551,Akis,,ΚΥΨΕΛΗ,37.99958,23.73813,Entire home/apt,35,5,0,,,15,0
1479754,Lovely studio in the heart of Athens,4395551,Akis,,ΚΥΨΕΛΗ,38.00053,23.73906,Entire home/apt,35,3,0,,,15,14
1482634,Casual and modern studio in Athens city center,4395551,Akis,,ΚΥΨΕΛΗ,37.99971,23.7386,Entire home/apt,35,3,0,,,15,42
1482747,Trendy and urban studio in athenian center,4395551,Akis,,ΚΥΨΕΛΗ,38.00077,23.7401,Entire home/apt,35,3,0,,,15,42
1482815,Modern studio in central location,4395551,Akis,,ΚΥΨΕΛΗ,37.99978,23.73883,Entire home/apt,35,3,0,,,15,25
1482905,Modern Studio located near the heart of Athens,4395551,Akis,,ΚΥΨΕΛΗ,37.9994,23.7401,Entire home/apt,35,3,0,,,15,42
1482939,Funky studio in the city center,4395551,Akis,,ΚΥΨΕΛΗ,38.00057,23.73862,Entire home/apt,35,5,0,,,15,43
1483419,Individual studio with view in city center,4395551,Akis,,ΚΥΨΕΛΗ,37.99991,23.73845,Entire home/apt,40,5,0,,,15,43
1484797,Acropolis Apartment brand new,7943398,Vesna,,ΑΚΡΟΠΟΛΗ,37.96327,23.71879,Entire home/apt,56,1,495,2019-07-12,6.88,2,299
1499953,"Luxury 150m2 in chic, safe & central Kolonaki",8015565,Michalia,,ΛΥΚΑΒΗΤΤΟΣ,37.97998,23.74106,Entire home/apt,136,2,129,2019-06-22,1.80,1,340
1512174,APARTMENT THE BLUE SKY OF ATHENS,1496881,Pavi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98585,23.72616,Entire home/apt,85,2,71,2018-10-26,1.00,2,362
1516652,Cozy Apartment in Petralona,8098022,Efi,,ΠΕΤΡΑΛΩΝΑ,37.96393,23.71092,Entire home/apt,44,1,0,,,1,315
1525227,Athens Gazi Holidays Apartment,110619,Stathis,,ΓΚΑΖΙ,37.97482,23.7075,Entire home/apt,45,3,7,2018-07-30,0.20,2,67
1529526,Heaven of Wood and Stone in Historic Kolonos,8158292,Nancy & Nasir,,ΚΟΛΩΝΟΣ,37.99939,23.71822,Entire home/apt,50,2,330,2019-07-09,6.47,1,238
1536958,AAA Stay in the Ηeart of Athens,8195459,Eli,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98928,23.72839,Private room,11,35,27,2017-04-29,0.38,3,56
1568065,Unique Elegance at a Boutique Apartment in Kolonaki,8339895,Regina,,ΚΟΛΩΝΑΚΙ,37.97712,23.74386,Entire home/apt,90,4,48,2019-07-01,0.78,2,227
1575982,"Ideal 43 sq. m. in Athens, Kolonaki",70840,Amanda,,ΚΟΛΩΝΑΚΙ,37.97889,23.74278,Entire home/apt,45,5,12,2018-12-16,0.19,1,161
1587347,MONASTIRAKI LOFT - ACROPOLIS VIEW,650923,AthensApart,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98241,23.72934,Entire home/apt,85,1,267,2019-06-16,3.86,6,289
